customer_id,account,status,updated
CUST119922,Premium,Active,2025-06-22
CUST119923,Free,Inactive,2025-06-10
CUST119924,Premium,Active,2025-06-18
CUST119925,Free,Inactive,2025-06-20
CUST119926,Premium,Inactive,2025-06-05
CUST119927,Premium,Active,2025-06-03
CUST119928,Free,Inactive,2025-06-20
CUST119929,Premium,Inactive,2025-06-17
CUST119930,Free,Inactive,2025-06-13
CUST119931,Free,Active,2025-06-14
CUST119932,Premium,Active,2025-06-18
CUST119933,Free,Inactive,2025-06-14
CUST119934,Premium,Active,2025-06-09
CUST119935,Premium,Active,2025-06-15
CUST119936,Free,Active,2025-06-05
CUST119937,Free,Active,2025-06-13
CUST119938,Premium,Inactive,2025-06-09
CUST119939,Premium,Active,2025-06-12
CUST119940,Free,Inactive,2025-06-05
CUST119941,Premium,Inactive,2025-06-17
CUST119942,Free,Active,2025-06-06
CUST119943,Free,Inactive,2025-06-06
CUST119944,Free,Active,2025-06-05
CUST119945,Premium,Active,2025-06-01
CUST119946,Free,Active,2025-06-12
CUST119947,Free,Inactive,2025-06-17
CUST119948,Premium,Active,2025-06-21
CUST119949,Premium,Inactive,2025-06-22
CUST119950,Free,Active,2025-06-16
CUST119951,Free,Active,2025-06-22
CUST119952,Premium,Inactive,2025-06-02
CUST119953,Premium,Active,2025-06-13
CUST119954,Free,Active,2025-06-13
CUST119955,Premium,Active,2025-06-15
CUST119956,Premium,Inactive,2025-06-05
CUST119957,Premium,Inactive,2025-06-21
CUST119958,Premium,Inactive,2025-06-11
CUST119959,Premium,Inactive,2025-06-08
CUST119960,Free,Active,2025-06-19
CUST119961,Free,Active,2025-06-13
CUST119962,Premium,Inactive,2025-06-08
CUST119963,Premium,Active,2025-06-05
CUST119964,Premium,Inactive,2025-06-17
CUST119965,Premium,Inactive,2025-06-14
CUST119966,Free,Active,2025-06-12
CUST119967,Free,Inactive,2025-06-15
CUST119968,Free,Inactive,2025-06-14
CUST119969,Free,Inactive,2025-06-21
CUST119970,Premium,Inactive,2025-06-03
CUST119971,Premium,Inactive,2025-06-05
CUST119972,Free,Active,2025-06-02
CUST119973,Free,Active,2025-06-15
CUST119974,Free,Active,2025-06-19
CUST119975,Free,Active,2025-06-19
CUST119976,Premium,Active,2025-06-21
CUST119977,Premium,Active,2025-06-12
CUST119978,Free,Inactive,2025-06-17
CUST119979,Premium,Active,2025-06-09
CUST119980,Free,Inactive,2025-06-13
CUST119981,Free,Inactive,2025-06-07
CUST119982,Free,Active,2025-06-05
CUST119983,Premium,Active,2025-06-01
CUST119984,Premium,Inactive,2025-06-11
CUST119985,Premium,Active,2025-06-18
CUST119986,Free,Active,2025-06-15
CUST119987,Premium,Inactive,2025-06-06
CUST119988,Free,Inactive,2025-06-13
CUST119989,Free,Active,2025-06-14
CUST119990,Premium,Active,2025-06-04
CUST119991,Free,Inactive,2025-06-09
CUST119992,Free,Inactive,2025-06-06
CUST119993,Free,Active,2025-06-18
CUST119994,Premium,Active,2025-06-17
CUST119995,Free,Active,2025-06-19
CUST119996,Free,Active,2025-06-05
CUST119997,Free,Active,2025-06-14
CUST119998,Free,Inactive,2025-06-19
CUST119999,Free,Active,2025-06-03
CUST120000,Free,Active,2025-06-07
CUST120001,Premium,Active,2025-06-19
CUST120002,Free,Active,2025-06-12
CUST120003,Free,Active,2025-06-04
CUST120004,Premium,Active,2025-06-15
CUST120005,Free,Inactive,2025-06-15
CUST120006,Premium,Inactive,2025-06-04
CUST120007,Premium,Inactive,2025-06-17
CUST120008,Free,Active,2025-06-03
CUST120009,Free,Active,2025-06-08
CUST120010,Premium,Active,2025-06-21
CUST120011,Premium,Inactive,2025-06-12
CUST120012,Premium,Inactive,2025-06-11
CUST120013,Premium,Active,2025-06-03
CUST120014,Free,Active,2025-06-07
CUST120015,Premium,Active,2025-06-01
CUST120016,Free,Inactive,2025-06-19
CUST120017,Free,Inactive,2025-06-03
CUST120018,Free,Active,2025-06-13
CUST120019,Free,Active,2025-06-11
CUST120020,Premium,Inactive,2025-06-15
CUST120021,Free,Active,2025-06-09
CUST120022,Premium,Inactive,2025-06-02
CUST120023,Free,Inactive,2025-06-20
CUST120024,Free,Inactive,2025-06-21
CUST120025,Premium,Active,2025-06-10
CUST120026,Free,Active,2025-06-02
CUST120027,Premium,Inactive,2025-06-02
CUST120028,Premium,Inactive,2025-06-08
CUST120029,Free,Inactive,2025-06-20
CUST120030,Premium,Inactive,2025-06-04
CUST120031,Free,Inactive,2025-06-20
CUST120032,Premium,Active,2025-06-10
CUST120033,Premium,Active,2025-06-21
CUST120034,Premium,Active,2025-06-17
CUST120035,Premium,Active,2025-06-22
CUST120036,Free,Active,2025-06-02
CUST120037,Premium,Inactive,2025-06-01
CUST120038,Premium,Active,2025-06-12
CUST120039,Premium,Active,2025-06-14
CUST120040,Free,Active,2025-06-12
CUST120041,Premium,Inactive,2025-06-22
CUST120042,Free,Active,2025-06-02
CUST120043,Free,Inactive,2025-06-18
CUST120044,Premium,Active,2025-06-03
CUST120045,Free,Inactive,2025-06-11
CUST120046,Premium,Inactive,2025-06-20
CUST120047,Free,Active,2025-06-18
CUST120048,Free,Inactive,2025-06-21
CUST120049,Free,Inactive,2025-06-02
CUST120050,Premium,Inactive,2025-06-02
CUST120051,Premium,Inactive,2025-06-12
CUST120052,Free,Active,2025-06-01
CUST120053,Premium,Inactive,2025-06-20
CUST120054,Premium,Inactive,2025-06-10
CUST120055,Premium,Inactive,2025-06-18
CUST120056,Premium,Inactive,2025-06-22
CUST120057,Premium,Inactive,2025-06-11
CUST120058,Premium,Inactive,2025-06-14
CUST120059,Free,Inactive,2025-06-16
CUST120060,Free,Inactive,2025-06-21
CUST120061,Free,Inactive,2025-06-12
CUST120062,Premium,Inactive,2025-06-18
CUST120063,Free,Active,2025-06-21
CUST120064,Free,Inactive,2025-06-18
CUST120065,Premium,Inactive,2025-06-02
CUST120066,Premium,Inactive,2025-06-05
CUST120067,Premium,Inactive,2025-06-05
CUST120068,Premium,Inactive,2025-06-09
CUST120069,Free,Inactive,2025-06-16
CUST120070,Free,Inactive,2025-06-17
CUST120071,Premium,Inactive,2025-06-10
CUST120072,Premium,Inactive,2025-06-17
CUST120073,Premium,Active,2025-06-13
CUST120074,Premium,Active,2025-06-06
CUST120075,Premium,Inactive,2025-06-11
CUST120076,Premium,Active,2025-06-08
CUST120077,Premium,Active,2025-06-05
CUST120078,Premium,Active,2025-06-13
CUST120079,Premium,Inactive,2025-06-05
CUST120080,Free,Inactive,2025-06-15
CUST120081,Premium,Active,2025-06-22
CUST120082,Free,Inactive,2025-06-04
CUST120083,Premium,Active,2025-06-05
CUST120084,Premium,Inactive,2025-06-12
CUST120085,Premium,Active,2025-06-04
CUST120086,Free,Inactive,2025-06-19
CUST120087,Premium,Active,2025-06-02
CUST120088,Premium,Active,2025-06-05
CUST120089,Premium,Active,2025-06-16
CUST120090,Premium,Active,2025-06-22
CUST120091,Premium,Active,2025-06-20
CUST120092,Free,Active,2025-06-19
CUST120093,Free,Inactive,2025-06-12
CUST120094,Premium,Inactive,2025-06-01
CUST120095,Premium,Active,2025-06-01
CUST120096,Premium,Inactive,2025-06-22
CUST120097,Free,Inactive,2025-06-08
CUST120098,Free,Inactive,2025-06-14
CUST120099,Premium,Active,2025-06-21
CUST120100,Premium,Inactive,2025-06-14
CUST120101,Free,Inactive,2025-06-05
CUST120102,Free,Inactive,2025-06-22
CUST120103,Free,Inactive,2025-06-02
CUST120104,Premium,Inactive,2025-06-15
CUST120105,Free,Active,2025-06-10
CUST120106,Free,Active,2025-06-22
CUST120107,Premium,Active,2025-06-16
CUST120108,Free,Active,2025-06-16
CUST120109,Premium,Active,2025-06-01
CUST120110,Free,Inactive,2025-06-10
CUST120111,Premium,Active,2025-06-01
CUST120112,Premium,Inactive,2025-06-06
CUST120113,Premium,Active,2025-06-09
CUST120114,Premium,Inactive,2025-06-05
CUST120115,Premium,Active,2025-06-18
CUST120116,Free,Active,2025-06-12
CUST120117,Premium,Inactive,2025-06-18
CUST120118,Premium,Active,2025-06-11
CUST120119,Free,Active,2025-06-18
CUST120120,Premium,Active,2025-06-15
CUST120121,Premium,Active,2025-06-06
CUST120122,Premium,Inactive,2025-06-12
CUST120123,Free,Active,2025-06-04
CUST120124,Premium,Inactive,2025-06-03
CUST120125,Free,Inactive,2025-06-19
CUST120126,Premium,Inactive,2025-06-03
CUST120127,Free,Active,2025-06-15
CUST120128,Premium,Inactive,2025-06-16
CUST120129,Premium,Active,2025-06-17
CUST120130,Premium,Active,2025-06-06
CUST120131,Free,Active,2025-06-09
CUST120132,Free,Active,2025-06-13
CUST120133,Premium,Inactive,2025-06-06
CUST120134,Free,Inactive,2025-06-20
CUST120135,Premium,Active,2025-06-17
CUST120136,Premium,Active,2025-06-10
CUST120137,Free,Active,2025-06-06
CUST120138,Premium,Inactive,2025-06-20
CUST120139,Premium,Active,2025-06-21
CUST120140,Free,Inactive,2025-06-05
CUST120141,Premium,Inactive,2025-06-05
CUST120142,Premium,Inactive,2025-06-03
CUST120143,Free,Inactive,2025-06-05
CUST120144,Free,Active,2025-06-12
CUST120145,Premium,Inactive,2025-06-20
CUST120146,Premium,Active,2025-06-13
CUST120147,Free,Inactive,2025-06-17
CUST120148,Premium,Inactive,2025-06-15
CUST120149,Free,Inactive,2025-06-11
CUST120150,Premium,Active,2025-06-10
CUST120151,Premium,Inactive,2025-06-19
CUST120152,Premium,Active,2025-06-19
CUST120153,Free,Active,2025-06-06
CUST120154,Free,Inactive,2025-06-08
CUST120155,Free,Active,2025-06-22
CUST120156,Free,Inactive,2025-06-01
CUST120157,Free,Active,2025-06-19
CUST120158,Premium,Active,2025-06-12
CUST120159,Free,Active,2025-06-02
CUST120160,Free,Inactive,2025-06-19
CUST120161,Premium,Inactive,2025-06-13
CUST120162,Premium,Active,2025-06-11
CUST120163,Free,Inactive,2025-06-19
CUST120164,Premium,Active,2025-06-06
CUST120165,Free,Inactive,2025-06-15
CUST120166,Premium,Active,2025-06-11
CUST120167,Free,Active,2025-06-19
CUST120168,Free,Active,2025-06-13
CUST120169,Premium,Active,2025-06-07
CUST120170,Free,Inactive,2025-06-10
CUST120171,Premium,Inactive,2025-06-09
CUST120172,Premium,Active,2025-06-10
CUST120173,Free,Active,2025-06-02
CUST120174,Premium,Inactive,2025-06-21
CUST120175,Premium,Inactive,2025-06-08
CUST120176,Free,Inactive,2025-06-07
CUST120177,Premium,Inactive,2025-06-07
CUST120178,Premium,Active,2025-06-12
CUST120179,Free,Inactive,2025-06-04
CUST120180,Premium,Inactive,2025-06-13
CUST120181,Free,Active,2025-06-03
CUST120182,Premium,Active,2025-06-20
CUST120183,Free,Active,2025-06-15
CUST120184,Premium,Inactive,2025-06-13
CUST120185,Premium,Inactive,2025-06-04
CUST120186,Free,Active,2025-06-16
CUST120187,Free,Inactive,2025-06-08
CUST120188,Premium,Inactive,2025-06-20
CUST120189,Free,Active,2025-06-02
CUST120190,Premium,Inactive,2025-06-08
CUST120191,Free,Inactive,2025-06-01
CUST120192,Premium,Inactive,2025-06-01
CUST120193,Premium,Inactive,2025-06-05
CUST120194,Premium,Active,2025-06-10
CUST120195,Free,Inactive,2025-06-12
CUST120196,Free,Active,2025-06-06
CUST120197,Premium,Inactive,2025-06-11
CUST120198,Free,Active,2025-06-01
CUST120199,Free,Inactive,2025-06-04
CUST120200,Free,Active,2025-06-12
CUST120201,Free,Active,2025-06-01
CUST120202,Free,Active,2025-06-06
CUST120203,Premium,Active,2025-06-11
CUST120204,Premium,Inactive,2025-06-01
CUST120205,Free,Active,2025-06-14
CUST120206,Premium,Inactive,2025-06-22
CUST120207,Premium,Inactive,2025-06-08
CUST120208,Free,Active,2025-06-13
CUST120209,Free,Active,2025-06-09
CUST120210,Premium,Inactive,2025-06-08
CUST120211,Free,Active,2025-06-02
CUST120212,Premium,Active,2025-06-01
CUST120213,Premium,Inactive,2025-06-17
CUST120214,Free,Active,2025-06-12
CUST120215,Free,Active,2025-06-22
CUST120216,Free,Active,2025-06-16
CUST120217,Premium,Active,2025-06-09
CUST120218,Free,Active,2025-06-09
CUST120219,Premium,Inactive,2025-06-01
CUST120220,Premium,Active,2025-06-14
CUST120221,Free,Active,2025-06-10
CUST120222,Free,Active,2025-06-07
CUST120223,Premium,Active,2025-06-19
CUST120224,Free,Active,2025-06-20
CUST120225,Free,Inactive,2025-06-18
CUST120226,Free,Active,2025-06-13
CUST120227,Premium,Active,2025-06-19
CUST120228,Premium,Active,2025-06-11
CUST120229,Premium,Inactive,2025-06-02
CUST120230,Free,Active,2025-06-07
CUST120231,Free,Active,2025-06-12
CUST120232,Premium,Inactive,2025-06-11
CUST120233,Premium,Active,2025-06-02
CUST120234,Free,Inactive,2025-06-17
CUST120235,Free,Active,2025-06-04
CUST120236,Premium,Active,2025-06-13
CUST120237,Premium,Active,2025-06-01
CUST120238,Free,Active,2025-06-06
CUST120239,Free,Inactive,2025-06-22
CUST120240,Free,Inactive,2025-06-19
CUST120241,Free,Inactive,2025-06-11
CUST120242,Free,Active,2025-06-07
CUST120243,Premium,Active,2025-06-15
CUST120244,Premium,Inactive,2025-06-13
CUST120245,Free,Inactive,2025-06-01
CUST120246,Premium,Inactive,2025-06-04
CUST120247,Free,Active,2025-06-14
CUST120248,Free,Inactive,2025-06-07
CUST120249,Free,Inactive,2025-06-04
CUST120250,Premium,Active,2025-06-16
CUST120251,Free,Active,2025-06-01
CUST120252,Premium,Active,2025-06-03
CUST120253,Premium,Inactive,2025-06-22
CUST120254,Premium,Active,2025-06-14
CUST120255,Premium,Inactive,2025-06-12
CUST120256,Premium,Inactive,2025-06-09
CUST120257,Free,Inactive,2025-06-08
CUST120258,Premium,Active,2025-06-01
CUST120259,Premium,Inactive,2025-06-17
CUST120260,Premium,Inactive,2025-06-08
CUST120261,Premium,Active,2025-06-10
CUST120262,Premium,Active,2025-06-02
CUST120263,Premium,Active,2025-06-22
CUST120264,Premium,Active,2025-06-15
CUST120265,Premium,Active,2025-06-01
CUST120266,Premium,Inactive,2025-06-03
CUST120267,Free,Active,2025-06-10
CUST120268,Free,Inactive,2025-06-03
CUST120269,Free,Inactive,2025-06-13
CUST120270,Premium,Inactive,2025-06-16
CUST120271,Free,Active,2025-06-03
CUST120272,Free,Active,2025-06-08
CUST120273,Free,Active,2025-06-04
CUST120274,Premium,Active,2025-06-05
CUST120275,Premium,Active,2025-06-19
CUST120276,Premium,Inactive,2025-06-13
CUST120277,Premium,Inactive,2025-06-20
CUST120278,Free,Active,2025-06-13
CUST120279,Premium,Inactive,2025-06-06
CUST120280,Free,Active,2025-06-21
CUST120281,Free,Inactive,2025-06-05
CUST120282,Free,Active,2025-06-03
CUST120283,Free,Inactive,2025-06-16
CUST120284,Premium,Inactive,2025-06-19
CUST120285,Free,Active,2025-06-20
CUST120286,Free,Active,2025-06-07
CUST120287,Free,Active,2025-06-02
CUST120288,Free,Inactive,2025-06-19
CUST120289,Premium,Inactive,2025-06-16
CUST120290,Premium,Active,2025-06-11
CUST120291,Premium,Active,2025-06-15
CUST120292,Premium,Active,2025-06-18
CUST120293,Premium,Inactive,2025-06-03
CUST120294,Free,Active,2025-06-16
CUST120295,Free,Inactive,2025-06-21
CUST120296,Premium,Inactive,2025-06-09
CUST120297,Premium,Active,2025-06-03
CUST120298,Free,Inactive,2025-06-16
CUST120299,Premium,Active,2025-06-05
CUST120300,Premium,Active,2025-06-21
CUST120301,Premium,Inactive,2025-06-06
CUST120302,Free,Active,2025-06-18
CUST120303,Free,Active,2025-06-20
CUST120304,Free,Active,2025-06-09
CUST120305,Free,Active,2025-06-09
CUST120306,Premium,Inactive,2025-06-16
CUST120307,Free,Inactive,2025-06-08
CUST120308,Premium,Inactive,2025-06-20
CUST120309,Free,Inactive,2025-06-19
CUST120310,Free,Inactive,2025-06-17
CUST120311,Free,Inactive,2025-06-09
CUST120312,Premium,Inactive,2025-06-08
CUST120313,Free,Inactive,2025-06-18
CUST120314,Premium,Inactive,2025-06-03
CUST120315,Premium,Active,2025-06-22
CUST120316,Premium,Active,2025-06-09
CUST120317,Free,Inactive,2025-06-06
CUST120318,Premium,Active,2025-06-14
CUST120319,Free,Active,2025-06-12
CUST120320,Premium,Active,2025-06-09
CUST120321,Free,Inactive,2025-06-19
CUST120322,Premium,Inactive,2025-06-09
CUST120323,Premium,Active,2025-06-10
CUST120324,Premium,Active,2025-06-01
CUST120325,Free,Active,2025-06-01
CUST120326,Free,Active,2025-06-12
CUST120327,Free,Active,2025-06-15
CUST120328,Premium,Active,2025-06-06
CUST120329,Premium,Active,2025-06-03
CUST120330,Premium,Active,2025-06-13
CUST120331,Premium,Active,2025-06-14
CUST120332,Free,Active,2025-06-04
CUST120333,Free,Active,2025-06-19
CUST120334,Free,Active,2025-06-21
CUST120335,Free,Inactive,2025-06-19
CUST120336,Premium,Active,2025-06-14
CUST120337,Premium,Active,2025-06-19
CUST120338,Premium,Inactive,2025-06-21
CUST120339,Free,Inactive,2025-06-07
CUST120340,Free,Inactive,2025-06-15
CUST120341,Free,Inactive,2025-06-13
CUST120342,Premium,Inactive,2025-06-01
CUST120343,Premium,Active,2025-06-13
CUST120344,Premium,Active,2025-06-07
CUST120345,Free,Inactive,2025-06-08
CUST120346,Premium,Inactive,2025-06-18
CUST120347,Free,Inactive,2025-06-22
CUST120348,Free,Active,2025-06-15
CUST120349,Free,Inactive,2025-06-18
CUST120350,Premium,Inactive,2025-06-19
CUST120351,Premium,Active,2025-06-05
CUST120352,Premium,Inactive,2025-06-17
CUST120353,Free,Inactive,2025-06-21
CUST120354,Free,Active,2025-06-15
CUST120355,Free,Active,2025-06-07
CUST120356,Premium,Inactive,2025-06-20
CUST120357,Free,Inactive,2025-06-05
CUST120358,Free,Active,2025-06-19
CUST120359,Free,Active,2025-06-03
CUST120360,Free,Inactive,2025-06-19
CUST120361,Free,Active,2025-06-20
CUST120362,Premium,Inactive,2025-06-16
CUST120363,Free,Inactive,2025-06-14
CUST120364,Free,Active,2025-06-04
CUST120365,Free,Active,2025-06-09
CUST120366,Premium,Inactive,2025-06-14
CUST120367,Free,Inactive,2025-06-04
CUST120368,Free,Active,2025-06-20
CUST120369,Free,Active,2025-06-05
CUST120370,Free,Inactive,2025-06-05
CUST120371,Premium,Active,2025-06-13
CUST120372,Premium,Inactive,2025-06-21
CUST120373,Premium,Inactive,2025-06-16
CUST120374,Premium,Active,2025-06-06
CUST120375,Free,Active,2025-06-16
CUST120376,Premium,Active,2025-06-10
CUST120377,Premium,Active,2025-06-16
CUST120378,Premium,Inactive,2025-06-06
CUST120379,Premium,Inactive,2025-06-11
CUST120380,Premium,Active,2025-06-04
CUST120381,Premium,Inactive,2025-06-03
CUST120382,Free,Active,2025-06-04
CUST120383,Free,Active,2025-06-22
CUST120384,Free,Active,2025-06-11
CUST120385,Free,Active,2025-06-01
CUST120386,Free,Active,2025-06-20
CUST120387,Premium,Active,2025-06-21
CUST120388,Free,Active,2025-06-20
CUST120389,Free,Active,2025-06-11
CUST120390,Premium,Active,2025-06-13
CUST120391,Premium,Inactive,2025-06-07
CUST120392,Free,Inactive,2025-06-06
CUST120393,Free,Active,2025-06-20
CUST120394,Premium,Inactive,2025-06-20
CUST120395,Free,Active,2025-06-20
CUST120396,Premium,Inactive,2025-06-05
CUST120397,Premium,Active,2025-06-14
CUST120398,Free,Inactive,2025-06-08
CUST120399,Premium,Inactive,2025-06-07
CUST120400,Premium,Active,2025-06-19
CUST120401,Premium,Inactive,2025-06-21
CUST120402,Premium,Inactive,2025-06-08
CUST120403,Premium,Inactive,2025-06-22
CUST120404,Free,Inactive,2025-06-07
CUST120405,Free,Active,2025-06-08
CUST120406,Premium,Inactive,2025-06-11
CUST120407,Free,Inactive,2025-06-09
CUST120408,Premium,Inactive,2025-06-10
CUST120409,Free,Inactive,2025-06-15
CUST120410,Free,Inactive,2025-06-08
CUST120411,Free,Active,2025-06-16
CUST120412,Free,Inactive,2025-06-20
CUST120413,Premium,Inactive,2025-06-09
CUST120414,Free,Active,2025-06-04
CUST120415,Premium,Inactive,2025-06-20
CUST120416,Free,Inactive,2025-06-12
CUST120417,Premium,Inactive,2025-06-14
CUST120418,Free,Active,2025-06-17
CUST120419,Free,Active,2025-06-11
CUST120420,Premium,Inactive,2025-06-12
CUST120421,Premium,Active,2025-06-22
CUST120422,Premium,Inactive,2025-06-09
CUST120423,Free,Inactive,2025-06-05
CUST120424,Free,Active,2025-06-02
CUST120425,Free,Active,2025-06-03
CUST120426,Free,Active,2025-06-03
CUST120427,Premium,Active,2025-06-03
CUST120428,Premium,Inactive,2025-06-08
CUST120429,Premium,Active,2025-06-11
CUST120430,Free,Active,2025-06-18
CUST120431,Premium,Active,2025-06-22
CUST120432,Premium,Active,2025-06-01
CUST120433,Premium,Active,2025-06-16
CUST120434,Free,Inactive,2025-06-18
CUST120435,Premium,Active,2025-06-07
CUST120436,Free,Inactive,2025-06-22
CUST120437,Premium,Inactive,2025-06-16
CUST120438,Premium,Active,2025-06-17
CUST120439,Free,Inactive,2025-06-17
CUST120440,Premium,Active,2025-06-08
CUST120441,Free,Active,2025-06-04
CUST120442,Premium,Inactive,2025-06-07
CUST120443,Free,Active,2025-06-11
CUST120444,Free,Active,2025-06-02
CUST120445,Premium,Inactive,2025-06-03
CUST120446,Premium,Active,2025-06-02
CUST120447,Free,Active,2025-06-13
CUST120448,Premium,Active,2025-06-13
CUST120449,Premium,Inactive,2025-06-12
CUST120450,Premium,Inactive,2025-06-21
CUST120451,Premium,Active,2025-06-19
CUST120452,Premium,Inactive,2025-06-02
CUST120453,Premium,Inactive,2025-06-11
CUST120454,Free,Inactive,2025-06-21
CUST120455,Premium,Inactive,2025-06-14
CUST120456,Premium,Inactive,2025-06-01
CUST120457,Free,Inactive,2025-06-20
CUST120458,Free,Inactive,2025-06-20
CUST120459,Premium,Inactive,2025-06-15
CUST120460,Premium,Active,2025-06-04
CUST120461,Free,Active,2025-06-07
CUST120462,Free,Inactive,2025-06-01
CUST120463,Free,Inactive,2025-06-19
CUST120464,Free,Active,2025-06-17
CUST120465,Free,Active,2025-06-21
CUST120466,Premium,Active,2025-06-04
CUST120467,Free,Inactive,2025-06-15
CUST120468,Free,Inactive,2025-06-10
CUST120469,Premium,Active,2025-06-20
CUST120470,Free,Inactive,2025-06-03
CUST120471,Free,Inactive,2025-06-01
CUST120472,Free,Active,2025-06-22
CUST120473,Premium,Inactive,2025-06-05
CUST120474,Free,Active,2025-06-04
CUST120475,Free,Active,2025-06-17
CUST120476,Free,Inactive,2025-06-13
CUST120477,Premium,Inactive,2025-06-20
CUST120478,Free,Inactive,2025-06-13
CUST120479,Premium,Inactive,2025-06-05
CUST120480,Free,Inactive,2025-06-16
CUST120481,Free,Inactive,2025-06-18
CUST120482,Premium,Active,2025-06-07
CUST120483,Premium,Active,2025-06-12
CUST120484,Premium,Inactive,2025-06-02
CUST120485,Free,Active,2025-06-08
CUST120486,Free,Active,2025-06-01
CUST120487,Free,Inactive,2025-06-22
CUST120488,Free,Active,2025-06-10
CUST120489,Premium,Inactive,2025-06-03
CUST120490,Free,Inactive,2025-06-10
CUST120491,Free,Inactive,2025-06-02
CUST120492,Free,Inactive,2025-06-17
CUST120493,Free,Active,2025-06-05
CUST120494,Free,Inactive,2025-06-01
CUST120495,Free,Inactive,2025-06-06
CUST120496,Premium,Active,2025-06-16
CUST120497,Free,Inactive,2025-06-10
CUST120498,Free,Inactive,2025-06-22
CUST120499,Free,Inactive,2025-06-02
CUST120500,Free,Active,2025-06-07
CUST120501,Premium,Inactive,2025-06-21
CUST120502,Premium,Active,2025-06-08
CUST120503,Free,Active,2025-06-06
CUST120504,Free,Active,2025-06-14
CUST120505,Free,Active,2025-06-22
CUST120506,Premium,Inactive,2025-06-03
CUST120507,Free,Active,2025-06-10
CUST120508,Premium,Active,2025-06-13
CUST120509,Free,Inactive,2025-06-04
CUST120510,Free,Inactive,2025-06-09
CUST120511,Premium,Inactive,2025-06-18
CUST120512,Free,Active,2025-06-10
CUST120513,Free,Inactive,2025-06-09
CUST120514,Premium,Inactive,2025-06-19
CUST120515,Premium,Active,2025-06-19
CUST120516,Free,Active,2025-06-22
CUST120517,Free,Active,2025-06-06
CUST120518,Free,Inactive,2025-06-06
CUST120519,Free,Inactive,2025-06-08
CUST120520,Free,Inactive,2025-06-12
CUST120521,Free,Active,2025-06-16
CUST120522,Premium,Active,2025-06-03
CUST120523,Free,Inactive,2025-06-22
CUST120524,Free,Active,2025-06-20
CUST120525,Premium,Inactive,2025-06-04
CUST120526,Free,Inactive,2025-06-02
CUST120527,Free,Inactive,2025-06-03
CUST120528,Free,Active,2025-06-07
CUST120529,Free,Inactive,2025-06-20
CUST120530,Free,Inactive,2025-06-20
CUST120531,Free,Active,2025-06-21
CUST120532,Premium,Active,2025-06-09
CUST120533,Premium,Inactive,2025-06-14
CUST120534,Premium,Active,2025-06-15
CUST120535,Free,Inactive,2025-06-11
CUST120536,Free,Inactive,2025-06-02
CUST120537,Free,Active,2025-06-17
CUST120538,Premium,Inactive,2025-06-02
CUST120539,Free,Inactive,2025-06-05
CUST120540,Free,Inactive,2025-06-20
CUST120541,Premium,Inactive,2025-06-14
CUST120542,Free,Active,2025-06-10
CUST120543,Premium,Inactive,2025-06-16
CUST120544,Premium,Inactive,2025-06-22
CUST120545,Free,Inactive,2025-06-04
CUST120546,Premium,Active,2025-06-04
CUST120547,Free,Active,2025-06-19
CUST120548,Premium,Inactive,2025-06-03
CUST120549,Free,Inactive,2025-06-02
CUST120550,Premium,Inactive,2025-06-07
CUST120551,Free,Inactive,2025-06-02
CUST120552,Free,Inactive,2025-06-20
CUST120553,Free,Active,2025-06-22
CUST120554,Premium,Active,2025-06-12
CUST120555,Free,Inactive,2025-06-04
CUST120556,Free,Inactive,2025-06-01
CUST120557,Premium,Inactive,2025-06-05
CUST120558,Free,Inactive,2025-06-06
CUST120559,Premium,Active,2025-06-06
CUST120560,Premium,Inactive,2025-06-02
CUST120561,Premium,Active,2025-06-11
CUST120562,Premium,Inactive,2025-06-08
CUST120563,Free,Inactive,2025-06-18
CUST120564,Free,Active,2025-06-11
CUST120565,Free,Inactive,2025-06-04
CUST120566,Premium,Inactive,2025-06-17
CUST120567,Free,Inactive,2025-06-07
CUST120568,Premium,Inactive,2025-06-07
CUST120569,Premium,Active,2025-06-12
CUST120570,Premium,Inactive,2025-06-03
CUST120571,Free,Inactive,2025-06-06
CUST120572,Premium,Inactive,2025-06-06
CUST120573,Free,Active,2025-06-17
CUST120574,Free,Active,2025-06-06
CUST120575,Free,Active,2025-06-17
CUST120576,Free,Inactive,2025-06-11
CUST120577,Free,Inactive,2025-06-19
CUST120578,Free,Inactive,2025-06-04
CUST120579,Premium,Active,2025-06-20
CUST120580,Premium,Inactive,2025-06-05
CUST120581,Premium,Active,2025-06-04
CUST120582,Free,Active,2025-06-20
CUST120583,Free,Active,2025-06-18
CUST120584,Premium,Inactive,2025-06-09
CUST120585,Premium,Inactive,2025-06-04
CUST120586,Free,Active,2025-06-18
CUST120587,Premium,Active,2025-06-16
CUST120588,Premium,Active,2025-06-05
CUST120589,Free,Active,2025-06-12
CUST120590,Free,Inactive,2025-06-12
CUST120591,Premium,Inactive,2025-06-15
CUST120592,Premium,Active,2025-06-01
CUST120593,Free,Inactive,2025-06-16
CUST120594,Free,Active,2025-06-07
CUST120595,Free,Active,2025-06-03
CUST120596,Premium,Inactive,2025-06-22
CUST120597,Free,Inactive,2025-06-11
CUST120598,Free,Inactive,2025-06-19
CUST120599,Free,Inactive,2025-06-02
CUST120600,Premium,Active,2025-06-15
CUST120601,Free,Active,2025-06-22
CUST120602,Free,Inactive,2025-06-04
CUST120603,Premium,Inactive,2025-06-05
